City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,nadi,-17.8,177.4167,295.15,88,75,2.06,FJ,1690115050
365,kataba,13.9833,44.3833,301.31,31,58,3.07,YE,1690115050
366,nieuw amsterdam,5.8833,-55.0833,300.94,83,40,2.06,SR,1690115050
367,yerofey pavlovich,53.9667,121.9667,294.31,59,80,2.04,RU,1690115050
368,wewak,-3.5534,143.6268,299.94,83,100,3.27,PG,1690115050
369,laboulaye,-34.1266,-63.3912,281.1,58,41,3.86,AR,1690115050
370,waddan,29.1614,16.139,314.51,9,0,7.01,LY,1690115051
371,cockburn town,21.4612,-71.1419,301.17,74,78,4.77,TC,1690115051
372,kapa'a,22.0752,-159.319,299.33,89,100,6.69,US,1690115051
373,opuwo,-18.0607,13.84,302.84,17,15,3.24,NA,1690115051
374,el fasher,13.6279,25.3494,308.52,26,29,3.88,SD,1690115051
375,salekhard,66.53,66.6019,295.09,64,85,1.63,RU,1690115051
376,byron bay,-28.65,153.6167,286.32,75,87,5.37,AU,1690114807
377,keetmanshoop,-26.5833,18.1333,296.66,9,0,2.57,NA,1690115052
378,arzgir,45.3728,44.2206,306.91,34,32,1.11,RU,1690115052
379,tangalle,6.024,80.7911,305.24,73,80,7.33,LK,1690115052
380,charters towers,-20.1,146.2667,289.06,40,73,6.75,AU,1690115052
381,skanor med falsterbo,55.4,12.85,292.05,90,100,8.8,SE,1690115052
382,ciudad lazaro cardenas,17.9583,-102.2,297.96,88,95,3.01,MX,1690115053
383,qamdo,31.1667,97.2333,284.53,67,100,3.01,CN,1690115053
384,smithers,54.7804,-127.1743,280.33,100,100,2.06,CA,1690115053
385,grootfontein,-19.5667,18.1167,300.91,20,0,1.54,NA,1690115053
386,queenstown,-31.8976,26.8753,292.65,25,13,10.12,ZA,1690115053
387,billerica,42.5584,-71.269,296.29,81,63,1.76,US,1690114802
388,maraba,-5.3686,-49.1178,299.25,61,0,1.54,BR,1690115054
389,sao pedro,-22.5486,-47.9139,293.31,55,3,1.45,BR,1690115054
390,kovdor,67.5662,30.4758,288.76,51,68,3.13,RU,1690115054
391,holly springs,35.6513,-78.8336,298.16,87,2,0.45,US,1690115056
392,itoman,26.1247,127.6694,303.16,77,40,3.6,JP,1690115056
393,arinos,-15.9169,-46.1056,294.44,56,0,2.25,BR,1690115056
394,nagqu,31.5,92.0,282.34,73,100,4.79,CN,1690115056
395,belyy yar,53.6039,91.3903,296.09,49,0,6.0,RU,1690115057
396,san luis de la loma,17.2706,-100.8939,299.03,78,93,1.97,MX,1690115057
397,shetpe,44.1667,52.1167,311.1,18,2,1.73,KZ,1690115057
398,coahuayana de hidalgo,18.7,-103.6583,297.46,89,100,1.86,MX,1690115058
399,santa luzia,-19.7697,-43.8514,293.65,63,20,6.17,BR,1690115058
400,boden,65.8252,21.6886,287.15,93,100,3.42,SE,1690115058
401,le port,-20.9373,55.2919,296.15,97,49,2.84,RE,1690115059
402,mhamid,29.82,-5.72,315.98,6,0,3.3,MA,1690115059
403,port moresby,-9.4431,147.1797,297.83,69,40,7.72,PG,1690115059
404,severo-yeniseyskiy,60.3725,93.0408,292.96,77,75,1.6,RU,1690115059
405,margate,51.3813,1.3862,296.31,63,74,9.27,GB,1690115060
406,corumba,-19.0092,-57.6533,298.1,57,0,1.03,BR,1690115060
407,fengcheng,40.4536,124.0717,295.34,95,8,2.06,CN,1690115060
408,jiwani,25.05,61.7417,303.32,79,100,5.79,PK,1690115057
409,grabouw,-34.1515,19.0151,286.74,56,89,2.81,ZA,1690115060
410,pimentel,-6.8367,-79.9342,295.31,78,75,4.63,PE,1690115061
411,qarchi gak,37.04,66.7889,315.1,9,0,5.06,AF,1690115061
412,box elder,41.5005,-112.8764,297.3,51,99,4.09,US,1690115061
413,dhamar,14.5427,44.4051,300.83,20,61,3.37,YE,1690115061
414,lucheng,31.2336,117.2806,300.32,88,100,4.74,CN,1690115061
415,amga,60.8953,131.9608,295.48,69,63,2.1,RU,1690115061
416,yuncheng,35.0231,110.9928,305.48,26,1,2.24,CN,1690115062
417,novyy buh,47.6931,32.5216,301.37,32,57,6.51,UA,1690115062
418,changzhi,35.2089,111.7386,302.86,38,1,0.51,CN,1690114905
419,ballina,-28.8667,153.5667,286.36,73,82,5.52,AU,1690115062
420,muang phonsavan,19.45,103.2167,293.83,96,74,0.8,LA,1690115062
421,cabugao,17.7931,120.4578,303.09,87,46,2.91,PH,1690115063
422,hampton,37.0299,-76.3452,299.27,84,0,2.57,US,1690114974
423,phan rang-thap cham,11.5667,108.9833,299.82,86,93,3.77,VN,1690115063
424,vlasim,49.7063,14.8988,303.74,28,52,6.35,CZ,1690115063
425,lodja,-3.4833,23.4333,311.21,17,69,1.9,CD,1690115063
426,la junta,37.985,-103.5438,290.31,77,0,3.09,US,1690114924
427,yazoo city,32.8551,-90.4056,294.21,82,4,1.97,US,1690114927
428,nanyang,32.9947,112.5328,302.36,76,1,1.23,CN,1690115063
429,sibut,5.718,19.0739,305.73,46,82,1.47,CF,1690115064
430,lubang,13.8584,120.124,301.1,81,99,5.67,PH,1690115064
431,holualoa,19.6228,-155.9522,297.06,89,0,2.57,US,1690115064
432,colares,38.7992,-9.4469,299.97,52,0,10.29,PT,1690115064
433,asha,54.9973,57.2722,296.03,43,55,3.58,RU,1690115064
434,taroa,8.7058,171.2275,301.52,76,48,8.23,MH,1690115065
435,sarpol-e zahab,34.4611,45.8626,316.53,9,0,4.53,IR,1690115065
436,gazli,40.1333,63.45,313.0,6,0,10.32,UZ,1690115065
437,quelimane,-17.8786,36.8883,299.12,57,75,3.09,MZ,1690115065
438,sigli,5.3848,95.9609,301.64,73,45,3.95,ID,1690115065
439,nogliki,51.8333,143.1667,289.93,88,70,4.58,RU,1690115065
440,noumea,-22.2763,166.4572,293.71,99,12,0.45,NC,1690114820
441,carinhanha,-14.3047,-43.765,296.55,56,0,3.93,BR,1690115066
442,deqen,29.9618,90.7188,288.66,67,100,2.37,CN,1690115066
443,urumqi,43.801,87.6005,307.68,17,20,4.0,CN,1690114891
444,paravur tekkumbhagam,8.7833,76.7,303.16,86,100,4.33,IN,1690115066
445,kuta,-8.7233,115.1723,299.12,78,20,6.26,ID,1690115066
446,horezu,45.15,24.0167,300.34,50,24,1.3,RO,1690115066
447,the pas,53.8251,-101.2541,286.16,82,0,2.06,CA,1690115067
448,bolobo,-2.1667,16.2333,306.52,39,81,1.1,CD,1690115067
449,fuling,29.7022,107.3919,302.84,77,16,0.91,CN,1690115067
450,sinop,41.7711,34.8709,302.19,37,0,3.93,TR,1690115067
451,malanje,-9.5402,16.341,305.52,15,22,3.57,AO,1690115067
452,umba,66.6871,34.3429,287.44,66,75,5.38,RU,1690115067
453,ilha de mocambique,-15.0342,40.7358,298.12,64,72,8.67,MZ,1690115067
454,brookings,44.3114,-96.7984,288.96,100,2,0.96,US,1690115068
455,ikalamavony,-21.15,46.5833,298.34,35,54,1.83,MG,1690115068
456,puerto ayacucho,5.6639,-67.6236,297.1,93,99,1.26,VE,1690115068
457,eastham,41.8301,-69.9739,297.03,76,73,2.24,US,1690115068
458,muscat,23.6139,58.5922,305.16,68,100,5.61,OM,1690114790
459,northport,33.229,-87.5772,295.42,85,0,0.0,US,1690115068
460,muleshoe,34.2265,-102.7238,295.1,69,99,2.86,US,1690115069
461,ubari,26.5921,12.7805,313.66,9,0,5.34,LY,1690115069
462,pangai,-19.8,-174.35,297.21,73,20,5.14,TO,1690115070
463,dillingen an der donau,48.5667,10.4833,301.57,43,55,8.64,DE,1690115070
464,taitung city,22.7583,121.1444,301.3,94,75,1.54,TW,1690115071
465,novyy urgal,51.0736,132.5642,292.66,75,100,2.2,RU,1690115071
466,fada n'gourma,12.0622,0.3578,300.06,75,100,1.18,BF,1690115071
467,cheney,47.4874,-117.5758,291.16,43,20,3.09,US,1690115072
468,kalmunai,7.4167,81.8167,303.05,67,99,2.7,LK,1690115072
469,altay,47.8667,88.1167,301.97,15,1,5.92,CN,1690115073
470,kolwezi,-10.7148,25.4667,299.99,26,3,3.37,CD,1690115073
471,pandan,14.0453,124.1694,300.69,85,100,6.58,PH,1690115073
472,mount gambier,-37.8333,140.7667,282.87,88,100,1.73,AU,1690115074
473,gwadar,25.1216,62.3254,303.17,80,100,1.59,PK,1690115074
474,pskov,57.8136,28.3496,293.1,60,20,5.0,RU,1690115061
475,birzebbuga,35.8258,14.5269,315.53,8,0,5.66,MT,1690115074
476,nabire,-3.3667,135.4833,297.58,91,86,2.93,ID,1690115074
477,puerto leguizamo,-0.1934,-74.7819,294.09,90,97,0.67,CO,1690115075
478,taro,-8.3862,115.28,295.15,93,98,1.02,ID,1690115076
479,wuyo,10.3852,11.6968,300.15,72,99,1.82,NG,1690115078
480,icano,-28.9193,-65.3282,286.49,49,17,1.33,AR,1690115078
481,kenai,60.5544,-151.2583,285.45,89,0,2.06,US,1690115080
482,porto torres,40.835,8.3972,308.25,43,78,2.88,IT,1690115081
483,kupang,-10.1667,123.5833,297.81,71,66,8.22,ID,1690115083
484,muynoq,43.7683,59.0214,309.55,23,0,6.38,UZ,1690115083
485,vizinga,61.0749,50.1031,290.61,66,98,4.69,RU,1690115083
486,usinsk,65.9939,57.5281,295.98,50,100,2.79,RU,1690115083
487,suwayr,30.1171,40.3893,315.67,7,1,5.3,SA,1690115084
488,angaur state,6.906,134.13,300.26,79,100,3.95,PW,1690115084
489,meulaboh,4.1363,96.1285,299.82,81,64,2.03,ID,1690115084
490,jwaneng,-24.6004,24.7303,298.79,23,9,5.09,BW,1690115084
491,sosnogorsk,63.6023,53.8817,293.04,54,79,4.62,RU,1690115084
492,nuku'alofa,-21.1333,-175.2,295.34,78,20,3.6,TO,1690115085
493,kargasok,59.0556,80.8572,295.19,69,100,2.21,RU,1690115085
494,morehead city,34.7229,-76.726,300.37,89,0,2.24,US,1690115022
495,port macquarie,-31.4333,152.9167,284.76,79,26,3.39,AU,1690115085
496,alesund,62.4723,6.1549,291.99,72,40,5.66,NO,1690115085
497,tindouf,27.6711,-8.1474,314.4,13,20,7.2,DZ,1690115085
498,cananeia,-25.0147,-47.9267,292.82,77,17,1.24,BR,1690115085
499,camiri,-20.05,-63.5167,285.03,100,0,0.0,BO,1690115086
500,tofol,5.3248,163.0078,301.72,79,69,5.08,FM,1690115086
501,kurmuk,10.55,34.2833,302.22,54,97,1.3,SD,1690115086
502,la grande,45.3246,-118.0877,286.99,55,61,1.12,US,1690115086
503,boa vista,2.8197,-60.6733,297.14,94,75,5.14,BR,1690115086
504,inari,68.906,27.0288,286.26,55,78,5.55,FI,1690115086
505,modimolle,-24.7,28.4,294.62,29,7,2.77,ZA,1690115086
506,eureka,40.8021,-124.1637,288.01,95,82,0.45,US,1690115086
507,paradip garh,20.3167,86.6167,302.5,77,63,6.78,IN,1690115087
508,tukrah,32.5341,20.5791,307.31,40,0,5.13,LY,1690115087
509,santa terezinha,-29.9002,-50.0904,292.23,78,73,2.73,BR,1690115087
510,portland,45.5234,-122.6762,291.34,79,0,2.06,US,1690115087
511,manggar,-2.8833,108.2667,300.57,74,58,4.98,ID,1690115087
512,ha'il,27.5219,41.6907,314.16,8,0,3.09,SA,1690115087
513,sharhorod,48.7383,28.085,298.54,29,25,5.72,UA,1690115087
514,kenora,49.8167,-94.4337,287.69,94,75,2.06,CA,1690115087
515,tucuma,-0.1833,-50.05,301.25,67,62,2.3,BR,1690115088
516,loudeac,48.1783,-2.7543,293.0,98,100,6.52,FR,1690115088
517,champerico,14.3,-91.9167,297.45,77,93,2.38,GT,1690115088
518,kristiansund,63.1115,7.732,291.18,63,16,4.63,NO,1690115088
519,gunnedah,-30.9833,150.25,281.34,82,37,2.67,AU,1690115088
520,manaure,11.7751,-72.4445,301.07,76,100,7.64,CO,1690115088
521,columbiana,40.8884,-80.694,291.31,90,1,0.95,US,1690114913
522,pechora,65.1472,57.2244,297.28,37,94,2.86,RU,1690115088
523,akobo,7.4344,3.9497,298.16,87,100,2.62,NG,1690115088
524,igarka,67.4667,86.5833,296.58,65,36,3.8,RU,1690115088
525,ryotsu-minato,38.0833,138.4333,298.38,80,98,0.91,JP,1690115089
526,djibo,14.1022,-1.6306,307.02,40,18,3.95,BF,1690115089
527,galashiels,55.6146,-2.807,287.42,91,100,6.88,GB,1690115089
528,lop buri,14.7981,100.654,300.96,89,100,3.81,TH,1690115089
529,mizdah,31.4451,12.9801,313.98,8,0,4.62,LY,1690115089
530,gizo,-8.103,156.8419,299.94,75,100,5.12,SB,1690115089
531,thames,-37.1333,175.5333,281.32,88,41,1.77,NZ,1690115089
532,aranzazu,5.2712,-75.4904,288.85,73,100,1.41,CO,1690115089
533,achinsk,56.2694,90.4993,291.56,84,95,2.91,RU,1690115089
534,vryburg,-26.9566,24.7284,297.73,23,100,8.94,ZA,1690115058
535,sangueya,10.7,-14.3667,301.83,75,88,3.02,GN,1690115090
536,charcas,23.1333,-101.1167,288.24,90,82,1.94,MX,1690115090
537,luderitz,-26.6481,15.1594,291.16,38,93,6.2,NA,1690115090
538,san pedro,14.35,121.0167,301.72,86,75,4.63,PH,1690115090
539,nguigmi,14.2495,13.1092,301.73,56,100,5.13,NE,1690115090
540,ust-tsilma,65.441,52.1498,295.23,45,55,4.0,RU,1690115090
541,buyeo,36.2819,126.9125,297.67,96,100,2.71,KR,1690115090
542,monze,-16.2833,27.4833,299.66,26,0,3.2,ZM,1690115090
543,pasni,25.2631,63.471,303.32,80,100,4.47,PK,1690115090
544,balabac,7.9868,117.0645,300.96,80,49,4.08,PH,1690115091
545,roxas,11.5853,122.7511,297.67,85,100,5.85,PH,1690115091
546,ancud,-41.8697,-73.8203,275.03,89,44,2.59,CL,1690115091
547,vallegrande,-18.4897,-64.1069,284.79,87,31,1.69,BO,1690115091
548,miyaly,48.8844,53.7836,304.2,25,0,5.28,KZ,1690115091
549,butembo,0.15,29.2833,301.35,24,70,2.76,CD,1690115091
550,villa gesell,-37.2639,-56.973,281.51,86,17,5.96,AR,1690115091
551,cam ranh,11.9214,109.1591,298.13,100,75,0.51,VN,1690115091
552,kerikeri,-35.2268,173.9474,282.1,88,28,2.99,NZ,1690115092
553,altar,30.7,-111.8167,303.62,43,92,2.64,MX,1690115092
554,ed damer,17.5928,33.9592,315.49,7,23,6.4,SD,1690115092
555,goundam,16.4145,-3.6708,309.14,36,34,2.88,ML,1690115092
556,denov,38.2667,67.9,313.78,10,0,3.77,UZ,1690115092
557,tamanrasset,22.785,5.5228,310.1,8,0,2.57,DZ,1690115092
558,zaysan,47.4667,84.8667,303.04,16,31,3.79,KZ,1690115092
559,xuchang,34.0167,113.8167,304.35,57,5,3.73,CN,1690115092
560,am timan,11.0297,20.2827,305.11,49,91,1.05,TD,1690115092
561,buka,40.8108,69.1986,315.25,10,5,4.39,UZ,1690115093
562,bolotnoye,55.6717,84.3981,295.14,58,93,0.93,RU,1690115093
563,vila velha,-20.3297,-40.2925,294.12,99,100,2.06,BR,1690115093
564,dinghaicun,26.2847,119.7936,302.66,88,100,4.86,CN,1690115093
565,mata-utu,-13.2816,-176.1745,300.05,75,16,5.15,WF,1690115093
566,yuzhno-kurilsk,44.0306,145.8556,288.75,97,92,4.2,RU,1690115093
567,ganjam,19.3833,85.0667,302.51,80,53,5.53,IN,1690115093
568,nadym,65.5333,72.5167,297.92,52,55,3.97,RU,1690115062
569,mili,6.0815,171.735,301.39,80,97,7.46,MH,1690115094
570,helensburgh,56.0061,-4.7265,293.28,54,100,6.09,GB,1690115094
571,harstad,68.799,16.5293,292.81,89,100,2.24,NO,1690115094
572,arno,60.1167,18.6333,292.78,46,48,2.53,SE,1690115094
573,boguchany,58.3814,97.4531,298.24,50,79,1.39,RU,1690115094
574,mahenge,-8.6833,36.7167,297.91,46,92,0.97,TZ,1690115094
575,marsabit,2.3284,37.9899,298.41,40,63,8.74,KE,1690115094
576,murun-kuren,49.6342,100.1625,293.11,59,51,3.72,MN,1690115094
577,bandar labuan,5.2888,115.2692,300.35,88,20,0.0,MY,1690115095
